Customer ID,Recency,Frequency,Monetary,Segment
16778,115,1,93.18,Low
16779,4,44,26387.14,VIP
16780,100,2,342.25,Mid
16781,213,2,934.25,Mid
16782,45,32,9503.24,VIP
16783,277,1,391.95,Mid
16784,217,4,788.9300000000001,Mid
16785,251,1,533.78,Mid
16786,235,1,51.84,Low
16787,239,4,1035.22,High
16788,95,4,1646.51,High
16791,54,12,2892.22,High
16792,123,5,623.46,Mid
16794,21,7,1145.0,High
16795,206,3,2491.97,High
16797,234,5,1827.16,High
16798,395,3,848.29,Mid
16799,273,2,495.77,Mid
16801,4,4,1619.73,High
16802,520,2,582.61,Mid
16804,111,1,118.05,Low
16805,15,5,1096.65,High
16806,10,3,541.5600000000001,Mid
16807,57,5,1654.12,High
16808,115,1,166.5,Low
16809,49,6,1155.82,High
16810,33,2,842.04,Mid
16812,201,4,2392.0,High
16813,14,3,461.48,Mid
16814,17,28,10460.2,VIP
16815,295,2,410.97,Mid
16816,154,2,325.45,Mid
16817,27,11,2379.58,High
16818,24,4,1193.17,High
16819,306,2,182.59,Low
16821,223,1,113.35,Low
16822,527,1,181.39,Low
16823,68,7,2259.67,High
16824,5,2,448.5,Mid
16825,27,4,1370.41,High
16827,234,5,392.13,Mid
16829,229,1,316.1,Mid
16830,283,3,881.59,Mid
16831,406,1,91.8,Low
16832,25,5,417.61,Mid
16833,101,5,1678.8,High
16834,69,2,898.96,Mid
16835,214,5,1439.31,High
16836,247,2,530.5,Mid
16837,38,8,1814.74,High
16838,38,4,1159.6100000000001,High
16839,2,27,12632.710000000001,VIP
16840,444,2,139.85,Low
16841,11,10,3379.48,High
16842,143,1,520.5699999999999,Mid
16843,17,27,15116.78,VIP
16844,404,2,614.34,Mid
16845,459,1,253.88,Mid
16846,418,2,628.09,Mid
16847,459,1,421.45,Mid
16848,217,3,1130.2,High
16849,28,1,124.57,Low
16850,175,1,332.41,Mid
16852,17,1,113.06,Low
16854,258,2,1408.96,High
16856,258,2,323.09000000000003,Mid
16857,284,1,352.8,Mid
16858,210,10,4464.28,High
16859,102,6,1444.44,High
16860,294,3,1610.62,High
16861,231,3,772.83,Mid
16862,388,4,662.33,Mid
16863,208,2,659.97,Mid
16864,275,2,409.25,Mid
16865,243,1,130.95,Low
16866,2,1,108.95,Low
16867,531,1,76.74000000000001,Low
16868,235,3,392.63,Mid
16869,6,2,387.68,Mid
16870,310,1,450.16,Mid
16871,51,4,2037.82,High
16872,25,4,921.47,Mid
16873,39,9,10071.94,VIP
16874,220,1,217.74,Mid
16875,137,9,2944.09,High
16876,244,1,135.59,Low
16877,49,1,76.97,Low
16880,14,4,742.84,Mid
16882,80,2,215.70000000000002,Mid
16883,28,19,2396.59,High
16884,397,2,644.08,Mid
16885,198,2,429.04,Mid
16886,297,1,134.0,Low
16887,242,2,465.42,Mid
16888,241,3,436.71000000000004,Mid
16889,36,6,2530.9,High
16890,318,3,285.41,Mid
16891,213,7,1476.38,High
16892,25,3,339.54,Mid
16893,207,2,400.48,Mid
16894,343,3,1324.06,High
16895,280,4,901.86,Mid
16896,396,1,103.95,Low
16897,140,2,289.78,Mid
16898,18,4,819.78,Mid
16899,48,4,787.01,Mid
16901,570,1,204.26,Mid
16903,221,2,687.53,Mid
16904,3,14,3445.54,High
16905,78,13,2785.65,High
16906,28,6,1263.55,High
16907,75,7,1309.83,High
16908,563,1,252.59,Mid
16911,476,2,255.25,Mid
16912,49,9,3070.59,High
16913,131,3,423.91,Mid
16915,10,8,1129.8,High
16916,213,3,744.38,Mid
16917,117,2,1857.83,High
16918,0,12,2667.21,High
16919,19,23,4909.33,High
16920,252,1,355.45,Mid
16921,283,2,276.67,Mid
16922,414,1,611.08,Mid
16923,15,25,10136.22,VIP
16925,381,1,125.65,Low
16926,212,5,1421.35,High
16927,117,2,341.45,Mid
16928,5,21,2722.17,High
16931,0,13,2989.0,High
16932,264,2,277.32,Mid
16933,80,8,2842.39,High
16934,224,4,1160.06,High
16935,223,3,535.1,Mid
16936,226,1,288.49,Mid
16937,340,1,202.1,Mid
16938,21,8,5881.88,VIP
16939,329,3,449.0,Mid
16940,10,7,5245.72,VIP
16941,453,1,33.0,Low
16942,17,5,1077.9,High
16943,52,3,816.73,Mid
16944,451,1,101.36,Low
16945,6,24,6296.42,VIP
16946,224,5,1222.04,High
16947,77,5,955.21,Mid
16948,103,6,674.29,Mid
16949,27,4,393.75,Mid
16950,208,8,2777.81,High
16951,145,1,1053.79,High
16952,282,3,630.37,Mid
16954,96,14,4938.28,High
16955,26,6,1309.41,High
16957,80,2,416.64,Mid
16958,276,1,807.76,Mid
16960,93,6,1736.17,High
16961,229,2,560.39,Mid
16962,250,1,251.04,Mid
16963,28,1,110.55000000000001,Low
16964,574,2,207.85,Mid
16965,67,1,200.8,Mid
16966,11,4,1174.56,High
16967,30,1,319.02,Mid
16969,32,1,397.36,Mid
16970,467,1,71.4,Low
16972,224,2,786.25,Mid
16973,227,1,127.0,Low
16974,364,2,365.5,Mid
16975,264,3,926.12,Mid
16976,108,1,251.51999999999998,Mid
16977,236,4,496.0,Mid
16978,507,2,424.55,Mid
16979,139,4,1354.89,High
16980,96,3,1240.13,High
16983,21,8,2663.77,High
16984,245,7,6273.45,VIP
16985,53,18,7539.6,VIP
16986,286,9,3015.55,High
16987,11,7,1540.3,High
16988,221,1,256.55,Mid
16990,60,2,344.0,Mid
16991,262,1,1041.21,High
16992,41,10,4533.34,High
16993,304,2,1688.15,High
16996,86,7,1367.5300000000002,High
16997,129,3,702.0,Mid
16998,45,4,394.1,Mid
17000,237,2,405.04,Mid
17001,14,14,4861.62,High
17002,57,6,2071.34,High
17003,243,4,829.74,Mid
17004,233,2,1012.22,High
17005,312,2,742.36,Mid
17006,233,4,854.1600000000001,Mid
17007,43,5,692.9,Mid
17008,270,1,81.36,Low
17009,392,1,242.06,Mid
17011,488,2,400.8,Mid
17012,566,1,384.16,Mid
17015,26,1,519.46,Mid
17016,417,1,552.4,Mid
17017,3,23,10643.63,VIP
17018,167,5,1772.6,High
17019,103,10,3729.13,High
17020,383,2,935.62,Mid
17021,283,6,1182.22,High
17022,274,1,189.0,Low
17023,258,3,800.1800000000001,Mid
17025,214,4,1069.76,High
17026,26,3,208.98000000000002,Mid
17027,20,7,1092.7,High
17028,422,3,1593.83,High
17029,224,4,1091.3,High
17031,219,4,2393.5,High
17032,388,8,3004.6,High
17033,55,3,910.75,Mid
17034,129,3,680.2,Mid
17035,87,4,613.59,Mid
17036,224,1,176.9,Low
17038,256,1,630.77,Mid
17039,445,1,1954.99,High
17040,391,1,13.52,Low
17041,201,4,909.21,Mid
17042,38,2,495.39,Mid
17043,19,6,1206.34,High
17044,216,11,10788.82,VIP
17045,88,3,528.19,Mid
17046,285,4,1264.05,High
17047,46,5,1937.76,High
17048,123,6,1906.73,High
17049,56,13,5619.3,VIP
17050,28,9,3823.41,High
17051,35,4,714.39,Mid
17054,48,3,918.82,Mid
17055,286,1,239.55,Mid
17056,579,1,128.60000000000002,Low
17057,437,1,294.74,Mid
17058,40,2,819.6600000000001,Mid
17059,38,7,4011.86,High
17060,107,1,234.24,Mid
17061,10,8,2677.13,High
17062,155,6,1208.22,High
17063,4,10,2849.26,High
17064,24,2,461.3,Mid
17065,478,2,194.7,Low
17066,567,1,228.34,Mid
17067,566,3,454.54,Mid
17068,30,37,7257.37,VIP
17069,68,9,4157.65,High
17070,251,1,133.18,Low
17071,29,8,2416.19,High
17072,466,1,282.05,Mid
17074,403,1,203.05,Mid
17075,94,9,2103.68,High
17076,115,5,735.87,Mid
17080,110,6,746.23,Mid
17081,236,4,674.23,Mid
17082,159,5,3115.12,High
17083,136,8,3640.0299999999997,High
17084,237,1,2253.22,High
17085,91,27,7543.66,VIP
17087,579,1,221.53,Mid
17088,24,2,1399.1100000000001,High
17089,227,1,128.45,Low
17090,69,9,1754.5800000000002,High
17091,26,15,5977.75,VIP
17092,118,8,3952.08,High
17093,434,1,235.88,Mid
17094,163,2,402.20000000000005,Mid
17095,140,6,1792.05,High
17096,102,8,2870.54,High
17097,165,3,672.83,Mid
17098,222,3,591.07,Mid
17099,374,1,582.17,Mid
17101,19,4,1115.9,High
17102,103,1,25.5,Low
17103,563,1,424.3,Mid
17104,264,1,474.03000000000003,Mid
17105,0,2,665.78,Mid
17106,230,1,491.23,Mid
17107,49,6,9377.96,VIP
17108,504,1,174.95,Low
17109,73,4,875.01,Mid
17110,6,3,510.7,Mid
17111,266,1,227.97,Mid
17112,344,1,205.17000000000002,Mid
17113,415,6,2322.59,High
17114,7,5,491.59,Mid
17115,24,6,2536.81,High
17116,489,1,389.78,Mid
17117,129,1,116.2,Low
17118,158,1,157.02,Low
17120,74,1,307.46,Mid
17121,243,1,314.74,Mid
17122,229,3,432.18,Mid
17123,3,3,977.1700000000001,Mid
17124,26,1,298.5,Mid
17126,140,6,1578.02,High
17127,270,5,1155.0300000000002,High
17128,175,1,157.09,Low
17129,361,1,31.85,Low
17132,293,2,1272.8,High
17133,31,8,2977.48,High
17134,105,2,542.6,Mid
17135,131,5,1314.98,High
17136,503,1,231.68,Mid
17137,257,6,1133.21,High
17138,116,7,4417.27,High
17139,17,19,14510.86,VIP
17140,88,1,465.32,Mid
17141,259,4,754.33,Mid
17142,80,4,1283.75,High
17143,258,2,924.11,Mid
17145,354,4,3120.91,High
17146,104,12,5674.34,VIP
17147,48,7,2458.47,High
17149,292,1,143.10000000000002,Low
17150,218,6,1375.65,High
17151,576,1,231.90000000000003,Mid
17152,35,4,900.5,Mid
17155,19,6,784.06,Mid
17156,333,1,591.87,Mid
17157,17,17,3936.68,High
17158,74,4,1411.58,High
17159,13,3,1089.16,High
17160,0,14,8367.42,VIP
17161,285,1,856.01,Mid
17162,32,8,1165.28,High
17163,287,2,406.68,Mid
17164,54,2,943.22,Mid
17165,125,6,1794.32,High
17166,45,1,127.59,Low
17167,221,3,867.11,Mid
17168,339,1,400.2,Mid
17169,24,2,629.63,Mid
17170,215,2,178.68,Low
17171,130,2,384.59000000000003,Mid
17172,271,2,638.81,Mid
17174,58,1,59.9,Low
17175,21,2,821.7,Mid
17176,42,3,902.3199999999999,Mid
17177,346,1,119.5,Low
17178,572,1,436.71000000000004,Mid
17179,19,6,1506.84,High
17180,82,10,2018.42,High
17181,214,2,380.97,Mid
17182,264,2,321.3,Mid
17184,410,2,198.41000000000003,Low
17185,432,3,229.46,Mid
17187,67,2,467.71,Mid
17188,5,11,3933.79,High
17189,200,4,799.74,Mid
17190,48,6,1490.7,High
17191,32,13,3916.62,High
17192,377,1,77.83,Low
17193,18,4,1059.3,High
17194,114,3,810.82,Mid
17195,496,1,562.98,Mid
17196,269,1,352.9,Mid
17198,206,2,1040.8,High
17199,423,1,145.12,Low
17200,228,4,356.71,Mid
17201,364,3,899.41,Mid
17202,262,1,160.65,Low
17203,229,4,2010.9,High
17204,16,9,5171.09,VIP
17205,257,2,615.27,Mid
17207,493,1,303.21999999999997,Mid
17208,236,1,115.35,Low
17209,490,3,334.4,Mid
17210,233,1,253.37,Mid
17211,21,11,3194.32,High
17212,94,3,794.41,Mid
17213,157,9,3338.02,High
17214,90,4,613.25,Mid
17215,305,1,186.15,Low
17216,395,1,65.05,Low
17217,75,2,218.0,Mid
17218,55,13,3180.06,High
17219,258,1,144.9,Low
17220,47,12,2747.57,High
17221,433,3,643.39,Mid
17222,318,5,1250.8600000000001,High
17223,151,3,873.53,Mid
17224,342,1,100.86000000000001,Low
17225,422,1,131.15,Low
17226,149,3,900.12,Mid
17227,14,9,1556.46,High
17228,49,9,1958.73,High
17230,105,17,9353.75,VIP
17231,31,21,5751.13,VIP
17233,289,2,369.98,Mid
17234,24,1,149.89,Low
17235,213,7,1696.14,High
17236,20,11,1506.38,High
17237,216,2,686.97,Mid
17238,26,24,5584.04,VIP
17239,154,4,944.6500000000001,Mid
17240,437,1,130.60000000000002,Low
17241,226,12,2744.14,High
17242,21,4,2463.68,High
17243,19,55,15509.69,VIP
17244,224,4,871.14,Mid
17245,46,2,371.63,Mid
17246,387,2,38.92,Low
17248,322,1,226.67000000000002,Mid
17249,270,1,68.03,Low
17250,102,1,162.65,Low
17251,204,3,812.4300000000001,Mid
17252,27,1,341.19,Mid
17254,242,1,197.87,Low
17255,140,3,612.34,Mid
17256,153,4,386.83,Mid
17257,277,2,192.73,Low
17258,237,2,417.3,Mid
17259,209,5,1667.19,High
17260,252,1,120.95,Low
17261,350,1,230.44,Mid
17262,68,10,1534.62,High
17263,49,1,62.6,Low
17264,265,1,275.18,Mid
17265,21,1,384.09000000000003,Mid
17266,340,2,207.09,Mid
17268,85,9,1246.73,High
17269,227,1,534.73,Mid
17270,310,2,604.4,Mid
17271,577,1,210.1,Mid
17272,40,2,1409.44,High
17273,265,1,141.12,Low
17274,236,1,465.4,Mid
17275,224,1,113.25999999999999,Low
17276,243,1,508.39,Mid
17277,68,2,1065.3500000000001,High
17278,82,2,271.24,Mid
17280,279,1,118.86,Low
17281,215,5,581.1,Mid
17282,15,4,1651.82,High
17283,219,1,188.46,Low
17284,7,5,2132.29,High
17285,469,2,428.34,Mid
17286,241,2,241.56,Mid
17287,47,18,3548.19,High
17288,48,9,1742.66,High
17289,21,7,1299.95,High
17290,223,6,975.72,Mid
17292,313,2,271.75,Mid
17293,149,10,2368.47,High
17294,510,2,467.79,Mid
17296,571,1,338.13,Mid
17298,215,3,458.72,Mid
17299,14,3,498.6,Mid
17300,232,2,393.22,Mid
17301,465,1,132.8,Low
17302,50,2,302.73,Mid
17303,202,1,248.78,Mid
17304,375,1,111.5,Low
17305,489,1,491.17999999999995,Mid
17306,17,10,2918.12,High
17307,236,10,3770.9300000000003,High
17308,234,1,40.32,Low
17309,222,2,247.84,Mid
17311,158,5,2738.17,High
17312,0,1,145.8,Low
17314,10,13,3680.56,High
17315,32,25,6019.36,VIP
17316,261,1,124.45,Low
17318,566,1,164.28,Low
17319,510,1,29.099999999999998,Low
17320,77,5,2605.25,High
17321,235,4,1036.54,High
17322,217,5,922.59,Mid
17323,7,8,1077.26,High
17324,173,9,1706.61,High
17325,121,3,609.5699999999999,Mid
17326,249,2,321.95,Mid
17327,251,2,152.35,Low
17328,514,1,104.7,Low
17329,156,4,724.6800000000001,Mid
17330,385,2,59.900000000000006,Low
17332,369,5,837.6899999999999,Mid
17334,143,3,635.1500000000001,Mid
17335,225,2,508.0,Mid
17336,313,1,81.12,Low
17337,52,3,1987.38,High
17338,2,15,9754.82,VIP
17339,206,2,179.0,Low
17340,34,11,15578.34,VIP
17341,207,3,1617.23,High
17342,221,4,1227.54,High
17343,196,6,1259.52,High
17344,569,1,307.54,Mid
17345,37,8,1193.73,High
17346,19,18,3746.79,High
17348,139,5,1472.19,High
17349,20,5,852.04,Mid
17350,235,3,619.97,Mid
17351,10,11,1828.38,High
17352,537,1,36.25,Low
17353,465,1,342.0,Mid
17354,269,3,1479.98,High
17355,227,1,285.11,Mid
17356,153,5,946.47,Mid
17358,144,5,866.05,Mid
17359,489,1,156.6,Low
17360,25,4,974.86,Mid
17361,27,4,655.94,Mid
17362,80,7,1023.62,High
17363,236,3,940.86,Mid
17364,45,21,9120.2,VIP
17365,11,12,5792.78,VIP
17366,273,2,1096.24,High
17367,79,1,168.4,Low
17368,17,10,1993.34,High
17370,10,1,110.7,Low
17371,202,4,335.45,Mid
17372,7,26,4095.8,High
17373,153,4,665.83,Mid
17374,60,3,727.11,Mid
17375,40,4,660.55,Mid
17376,152,3,356.29,Mid
17377,14,66,15438.45,VIP
17378,215,1,10.95,Low
17380,275,3,645.0,Mid
17381,21,22,8172.23,VIP
17382,277,7,836.88,Mid
17383,294,1,110.7,Low
17384,60,2,184.6,Low
17386,6,3,739.6700000000001,Mid
17388,262,5,973.6700000000001,Mid
17389,5,42,14969.82,VIP
17390,262,1,149.3,Low
17391,5,1,101.76,Low
17392,147,3,626.27,Mid
17393,252,2,381.15000000000003,Mid
17394,60,1,203.86999999999998,Mid
17395,349,1,97.5,Low
17396,213,7,1873.8,High
17397,257,1,536.77,Mid
17398,51,2,528.45,Mid
17400,51,7,3859.61,High
17401,382,1,114.85,Low
17402,8,14,2266.96,High
17403,291,1,118.95,Low
17404,52,13,13197.56,VIP
17406,174,12,4359.86,High
17407,252,1,552.9,Mid
17408,4,3,316.09000000000003,Mid
17409,26,10,6099.91,VIP
17410,56,1,302.4,Mid
17411,102,3,932.0200000000001,Mid
17412,37,13,3279.28,High
17413,245,2,560.14,Mid
17414,25,5,924.96,Mid
17416,17,19,13645.98,VIP
17417,390,1,164.18,Low
17418,164,2,373.99,Mid
17419,90,13,4319.75,High
17420,12,5,877.11,Mid
17421,227,3,1059.41,High
17422,21,8,2618.5,High
17423,59,2,869.96,Mid
17426,16,10,6080.04,VIP
17428,13,34,21261.95,VIP
17429,26,4,1208.68,High
17430,206,3,582.01,Mid
17431,154,1,402.88,Mid
17432,226,7,1385.6299999999999,High
17433,226,1,266.8,Mid
17435,252,1,331.35,Mid
17436,68,4,440.16,Mid
17437,371,1,373.17,Mid
17438,95,5,1422.77,High
17439,496,1,325.74,Mid
17440,88,3,261.78,Mid
17441,573,1,293.35,Mid
17442,5,12,3440.75,High
17444,14,1,1171.46,High
17446,18,2,120.89999999999999,Low
17448,338,46,14556.970000000001,VIP
17449,75,9,3750.88,High
17450,17,12,6296.06,VIP
17454,33,10,1547.65,High
17455,44,1,131.7,Low
17456,206,2,1225.42,High
17457,93,12,3629.95,High
17458,222,1,213.08,Mid
17460,67,15,2068.04,High
17462,125,1,463.40999999999997,Mid
17463,17,5,1907.14,High
17464,363,2,710.98,Mid
17465,266,7,2542.79,High
17467,236,1,102.6,Low
17468,216,1,57.8,Low
17469,46,13,3485.64,High
17470,59,9,2302.91,High
17471,315,1,321.65000000000003,Mid
17472,32,4,934.39,Mid
17473,249,2,607.0,Mid
17474,441,1,471.0,Mid
17476,237,2,489.86,Mid
17477,454,2,1144.3,High
17478,249,2,1272.8000000000002,High
17479,474,1,389.26000000000005,Mid
17480,285,1,390.21,Mid
17482,328,2,778.19,Mid
17483,24,2,332.79,Mid
17484,417,2,209.57,Mid
17486,102,1,396.87,Mid
17487,569,1,160.55,Low
17488,482,1,336.5,Mid
17489,54,1,208.56,Mid
17490,18,3,963.38,Mid
17491,25,11,3747.06,High
17492,89,3,1122.42,High
17493,226,1,100.91,Low
17494,343,1,54.7,Low
17495,231,1,309.16,Mid
17496,200,4,1412.89,High
17497,231,2,287.25,Mid
17499,131,2,1341.3899999999999,High
17501,62,2,288.6,Mid
17504,47,18,9259.84,VIP
17505,2,5,2435.48,High
17507,102,2,605.58,Mid
17508,122,8,4579.23,High
17510,262,1,206.08,Mid
17511,19,44,96962.06,VIP
17512,41,14,3845.25,High
17513,250,2,645.6,Mid
17514,510,1,334.18,Mid
17515,47,8,1549.81,High
17516,58,4,644.68,Mid
17517,149,1,153.94,Low
17518,266,2,326.9,Mid
17519,14,13,4421.55,High
17521,40,3,714.41,Mid
17522,24,3,787.54,Mid
17524,202,3,539.14,Mid
17525,200,3,1161.9,High
17526,132,11,3376.14,High
17527,59,1,292.11,Mid
17529,451,2,1240.25,High
17530,47,8,2124.37,High
17531,31,3,1266.82,High
17532,227,1,65.34,Low
17533,276,1,34.8,Low
17534,292,4,1445.47,High
17535,121,1,164.4,Low
17536,18,3,364.83,Mid
17537,144,1,630.52,Mid
17539,458,4,1226.57,High
17540,157,5,1280.5,High
17541,350,1,124.46,Low
17542,110,3,341.7,Mid
17543,390,1,120.05,Low
17544,231,3,958.59,Mid
17545,231,3,800.06,Mid
17547,217,2,727.85,Mid
17548,74,4,731.26,Mid
17550,38,9,2546.8,High
17551,200,1,306.84,Mid
17552,213,10,2453.4,High
17555,175,4,767.83,Mid
17556,47,2,300.67,Mid
17557,574,1,34.0,Low
17558,234,1,259.17,Mid
17559,353,1,167.62,Low
17560,45,6,1526.9,High
17561,231,3,553.21,Mid
17562,14,1,300.1,Mid
17563,419,2,392.38,Mid
17565,427,1,131.83,Low
17567,74,5,2898.52,High
17568,474,1,381.11,Mid
17569,173,1,344.14,Mid
17570,222,1,100.0,Low
17571,118,3,564.35,Mid
17572,79,8,648.46,Mid
17574,84,1,185.65,Low
17575,508,1,171.7,Low
17576,24,32,7167.47,VIP
17577,486,2,348.75,Mid
17578,59,7,1047.33,High
17579,20,2,468.79,Mid
17580,93,5,545.27,Mid
17581,18,31,12456.2,VIP
17582,77,5,1450.28,High
17583,401,1,135.95,Low
17584,308,4,3828.32,High
17585,11,6,1769.33,High
17586,460,1,167.4,Low
17587,469,1,181.66,Low
17588,13,6,2137.59,High
17589,28,16,12856.8,VIP
17591,44,6,2200.27,High
17592,580,1,148.3,Low
17593,7,8,5684.2,VIP
17594,96,3,1819.7,High
17596,32,9,3378.12,High
17597,54,5,3276.59,High
17598,222,1,409.98,Mid
17599,318,1,52.05,Low
17601,80,2,419.8,Mid
17602,165,9,3114.37,High
17603,458,3,1398.3400000000001,High
17604,58,6,945.09,Mid
17605,431,1,160.75,Low
17606,578,1,87.30000000000001,Low
17607,217,1,333.81,Mid
17608,290,2,302.59,Mid
17609,143,8,1319.3899999999999,High
17610,381,5,1529.49,High
17611,10,20,6521.22,VIP
17612,55,14,4012.16,High
17613,11,8,2835.36,High
17615,45,5,675.9,Mid
17616,15,3,408.0,Mid
17617,399,1,395.33,Mid
17618,89,10,3768.44,High
17619,153,1,218.1,Mid
17621,153,5,2493.0,High
17622,438,2,1130.21,High
17623,250,6,1856.2,High
17624,59,3,1125.45,High
17625,98,5,4570.06,High
17626,443,1,254.0,Mid
17627,320,1,296.36,Mid
17629,13,6,1355.69,High
17630,10,2,503.6,Mid
17631,73,5,772.71,Mid
17633,221,3,732.55,Mid
17634,54,5,1814.67,High
17635,265,3,1265.58,High
17639,117,6,614.75,Mid
17640,220,5,2547.28,High
17642,17,4,1507.5,High
17643,214,2,541.25,Mid
17644,19,13,4087.28,High
17646,60,12,4149.79,High
17647,510,2,198.6,Low
17648,34,4,1526.26,High
17649,311,2,710.4,Mid
17651,11,8,2463.52,High
17652,10,5,2349.4300000000003,High
17654,118,1,117.55,Low
17655,51,6,2616.24,High
17657,271,1,126.0,Low
17658,52,1,317.6,Mid
17659,10,8,1978.2,High
17660,578,1,163.05,Low
17662,503,2,412.92,Mid
17663,39,13,3893.73,High
17664,53,3,887.7800000000001,Mid
17665,334,1,563.1,Mid
17666,318,3,1319.6399999999999,High
17667,3,8,3646.2,High
17669,11,7,4800.35,High
17670,69,1,205.7,Mid
17671,52,3,1617.3600000000001,High
17672,150,6,3778.3,High
17673,3,11,3813.81,High
17674,210,1,601.32,Mid
17675,4,54,25672.74,VIP
17676,207,5,1678.8600000000001,High
17677,16,37,26286.98,VIP
17678,104,2,599.76,Mid
17679,363,5,1585.5,High
17680,224,2,313.05,Mid
17681,438,5,731.2,Mid
17682,34,8,3089.86,High
17683,227,3,819.01,Mid
17685,108,10,4264.36,High
17686,41,6,5594.1,VIP
17687,261,1,432.68,Mid
17688,235,1,304.2,Mid
17689,229,2,317.08,Mid
17690,28,15,5504.08,VIP
17691,199,4,780.0500000000001,Mid
17692,68,11,2858.32,High
17694,353,2,1412.85,High
17695,12,4,1130.3,High
17696,27,23,6231.47,VIP
17697,77,1,338.95,Mid
17698,102,1,154.95,Low
17699,318,2,442.0,Mid
17700,54,12,5270.9,VIP
17701,93,1,417.95,Mid
17702,4,4,2094.8,High
17703,259,1,296.1,Mid
17704,10,2,885.19,Mid
17705,56,5,617.68,Mid
17706,3,22,14180.43,VIP
17707,26,8,609.3,Mid
17708,29,4,887.9300000000001,Mid
17709,10,5,671.01,Mid
17710,265,1,293.5,Mid
17711,131,1,220.53000000000003,Mid
17713,223,4,1198.09,High
17714,162,5,1410.18,High
17715,433,1,163.2,Low
17716,18,16,12927.92,VIP
17717,262,1,376.92,Mid
17718,73,2,439.18,Mid
17719,20,6,2282.86,High
17720,66,8,2105.35,High
17721,500,1,307.21000000000004,Mid
17722,30,4,3801.2,High
17723,14,3,265.90000000000003,Mid
17725,20,5,1580.1100000000001,High
17726,236,7,1092.06,High
17728,245,2,1362.75,High
17729,437,1,438.65000000000003,Mid
17730,4,13,4848.93,High
17731,24,4,1131.45,High
17732,214,8,2470.39,High
17733,103,1,216.95000000000002,Mid
17734,75,4,854.67,Mid
17735,6,18,10957.76,VIP
17738,123,10,3084.4300000000003,High
17739,38,14,6010.01,VIP
17740,230,6,426.90000000000003,Mid
17741,247,2,101.1,Low
17742,174,10,2045.94,High
17743,289,1,229.2,Mid
17744,91,5,1615.7,High
17745,318,2,600.34,Mid
17746,81,4,904.1800000000001,Mid
17748,368,1,358.15,Mid
17749,19,3,1026.18,High
17750,5,1,323.0,Mid
17751,262,1,157.48,Low
17752,200,1,80.64,Low
17753,305,4,390.14,Mid
17754,101,9,3069.5099999999998,High
17756,216,3,733.7,Mid
17757,4,43,6371.38,VIP
17758,49,7,2610.66,High
17759,10,4,609.07,Mid
17760,214,5,803.88,Mid
17762,297,1,129.75,Low
17763,104,4,86.15,Low
17764,52,4,1066.79,High
17765,51,3,421.47,Mid
17766,222,2,299.61,Mid
17767,251,1,141.85,Low
17768,7,5,1647.66,High
17769,14,10,4613.14,High
17770,39,5,1143.27,High
17771,164,3,257.4,Mid
17772,234,1,202.0,Mid
17773,355,2,585.27,Mid
17774,90,7,2696.79,High
17775,96,1,56.4,Low
17776,227,2,336.18,Mid
17778,502,1,197.70000000000002,Low
17780,508,3,352.07,Mid
17781,0,2,188.02,Low
17782,224,2,679.02,Mid
17783,89,2,208.01,Mid
17784,391,1,112.86,Low
17785,286,2,271.44,Mid
17786,158,1,114.43,Low
17787,145,3,2452.4500000000003,High
17789,122,2,397.15,Mid
17790,39,15,1715.07,High
17792,308,2,369.63,Mid
17794,528,2,147.3,Low
17795,20,2,350.39,Mid
17796,154,6,1286.09,High
17797,24,6,1477.01,High
17798,422,1,182.25,Low
17799,4,18,5428.54,VIP
17800,1,5,595.5,Mid
17801,292,3,798.33,Mid
17802,21,9,4400.5,High
17803,233,1,184.66,Low
17804,217,3,385.23,Mid
17807,236,3,437.87,Mid
17808,390,4,262.64,Mid
17809,13,10,4151.88,High
17810,510,2,374.81,Mid
17811,7,27,5961.59,VIP
17812,209,4,651.28,Mid
17814,216,2,1616.9,High
17815,234,1,591.96,Mid
17816,110,4,92.92999999999999,Low
17817,118,5,689.87,Mid
17818,579,1,130.18,Low
17819,24,10,3884.17,High
17820,215,1,183.56,Low
17821,247,1,334.62,Mid
17822,261,5,1912.74,High
17823,262,2,494.25,Mid
17825,439,4,731.96,Mid
17826,215,1,134.59,Low
17827,83,5,1975.56,High
17828,12,2,863.1600000000001,Mid
17829,139,5,4756.74,High
17830,102,2,287.65000000000003,Mid
17833,564,1,342.36,Mid
17834,255,2,730.47,Mid
17837,4,1,119.8,Low
17838,133,11,5631.3,VIP
17840,284,1,185.43,Low
17841,3,143,43323.61,VIP
17842,443,1,430.69,Mid
17843,144,2,326.23,Mid
17845,396,4,598.19,Mid
17847,357,2,129.69,Low
17848,10,26,2974.95,High
17849,59,8,1063.76,High
17850,213,155,56600.08,VIP
17851,263,6,1563.34,High
17852,229,3,548.03,Mid
17853,248,3,1608.19,High
17854,26,6,1071.03,High
17855,214,1,417.94,Mid
17856,74,3,403.43,Mid
17857,13,8,1160.08,High
17858,9,25,9552.19,VIP
17859,146,1,148.0,Low
17860,209,4,1015.54,High
17861,94,12,3484.87,High
17862,164,4,1278.25,High
17863,95,9,3957.1,High
17864,116,3,535.23,Mid
17865,3,35,20300.23,VIP
17866,325,2,595.3000000000001,Mid
17867,44,11,466.63,Mid
17868,227,1,234.65,Mid
17869,56,5,918.94,Mid
17871,46,5,1117.31,High
17872,222,1,235.45,Mid
